drug_name,num_prescriber,total_cost
OMEPRAZOLE,1,183
HYDROCODONE-ACETAMINOPHEN,1,183
CHLORHEXIDINE GLUCONATE,1,183
TAMSULOSIN HCL,1,183
VENLAFAXINE HCL,1,183
NAPROXEN,1,183
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,182
PAROXETINE HCL,1,182
CITALOPRAM HBR,1,182
TOPIRAMATE,1,182
NAPROXEN,1,182
LISINOPRIL,1,182
POTASSIUM CHLORIDE,1,182
HYDROCODONE-ACETAMINOPHEN,1,182
ALENDRONATE SODIUM,1,182
ALPRAZOLAM,1,182
CLONAZEPAM,1,182
ESTRADIOL,1,182
CARISOPRODOL,1,182
TRAMADOL HCL,1,182
PREDNISONE,1,181
AMOXICILLIN-CLAVULANATE POTASS,1,181
GLIPIZIDE,1,181
ACETAMINOPHEN-CODEINE,1,181
HYDROCORTISONE,1,181
AMOXICILLIN-CLAVULANATE POTASS,1,181
SIMVASTATIN,1,181
TRAMADOL HCL,1,181
FINASTERIDE,1,181
RANITIDINE HCL,1,181
CARBIDOPA-LEVODOPA,1,181
GLIPIZIDE,1,181
GLIMEPIRIDE,1,181
OXYCODONE-ACETAMINOPHEN,1,181
ONDANSETRON HCL,1,180
DORZOLAMIDE-TIMOLOL,1,180
MIRTAZAPINE,1,180
MINOCYCLINE HCL,1,180
AZITHROMYCIN,1,180
AMOXICILLIN,1,180
FUROSEMIDE,1,180
LEVOFLOXACIN,1,180
CHLORHEXIDINE GLUCONATE,1,180
CEFTRIAXONE,1,179
DONEPEZIL HCL,1,179
GLIPIZIDE ER,1,179
FLUTICASONE PROPIONATE,1,179
NAPROXEN,1,179
MUPIROCIN,1,179
SPIRONOLACTONE,1,179
MUPIROCIN,1,179
POLYMYXIN B SUL-TRIMETHOPRIM,1,179
RISPERIDONE,1,179
MECLIZINE HCL,1,179
GLIPIZIDE,1,179
ALPRAZOLAM,1,179
ISOSORBIDE MONONITRATE ER,1,179
FAMOTIDINE,1,178
PENICILLIN V POTASSIUM,1,178
MORPHINE SULFATE,1,178
LOSARTAN POTASSIUM,1,178
DIAZEPAM,1,178
MONTELUKAST SODIUM,1,178
FLUTICASONE PROPIONATE,1,178
SIMVASTATIN,1,177
MIRTAZAPINE,1,177
QUETIAPINE FUMARATE,1,177
PRAVASTATIN SODIUM,1,177
BUSPIRONE HCL,1,177
AMOXICILLIN-CLAVULANATE POTASS,1,177
LORAZEPAM,1,177
NIFEDIPINE ER,2,177
LEVOTHYROXINE SODIUM,1,176
LORAZEPAM,1,176
METHIMAZOLE,1,176
AZITHROMYCIN,1,176
CLINDAMYCIN HCL,1,176
HYDROXYZINE HCL,1,176
OMEPRAZOLE,1,176
METOCLOPRAMIDE HCL,1,176
GEMFIBROZIL,1,176
KLOR-CON M20,1,176
METFORMIN HCL,1,176
METOPROLOL TARTRATE,1,175
ALLOPURINOL,1,175
CLOPIDOGREL,1,175
ACETAMINOPHEN-CODEINE,1,175
FLUCONAZOLE,1,175
LEVOFLOXACIN,1,175
MIRTAZAPINE,1,175
DONEPEZIL HCL,1,175
KLOR-CON 8,1,175
FUROSEMIDE,1,175
CLONIDINE HCL,1,175
CLOTRIMAZOLE,1,174
MINOXIDIL,1,174
LETROZOLE,1,174
CIPROFLOXACIN HCL,1,174
LEVOXYL,1,174
GLIMEPIRIDE,1,174
TERAZOSIN HCL,1,174
SPIRONOLACTONE,1,174
ALPRAZOLAM,1,174
FLUCONAZOLE,1,174
ESCITALOPRAM OXALATE,1,174
NYSTATIN,1,174
PIOGLITAZONE HCL,1,173
PREDNISONE,1,173
ALPRAZOLAM,1,173
KLOR-CON 10,1,173
TRIAMTERENE-HYDROCHLOROTHIAZID,1,173
TRIAMTERENE-HYDROCHLOROTHIAZID,1,173
TRAZODONE HCL,1,173
HYDROCHLOROTHIAZIDE,1,172
AMOXICILLIN-CLAVULANATE POTASS,1,172
RAMIPRIL,1,172
PANTOPRAZOLE SODIUM,1,172
HYDROXYUREA,1,172
AMLODIPINE BESYLATE,1,172
LORAZEPAM,1,172
SUCRALFATE,1,172
MIRTAZAPINE,1,172
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,172
PRAVASTATIN SODIUM,1,172
LISINOPRIL,1,172
ALPRAZOLAM,1,171
GLIPIZIDE ER,1,171
AZITHROMYCIN,1,171
IMIPRAMINE HCL,1,171
HYDROCODONE-ACETAMINOPHEN,1,171
HYDROXYZINE HCL,1,171
DEXAMETHASONE,1,170
SSD,1,170
TRIAMCINOLONE ACETONIDE,1,170
ALLOPURINOL,1,170
MELOXICAM,1,170
BICALUTAMIDE,1,170
DONEPEZIL HCL,1,170
ZOLPIDEM TARTRATE,1,170
MINOXIDIL,1,170
ALPRAZOLAM,1,170
CLONIDINE HCL,1,170
RANITIDINE HCL,1,170
FLURAZEPAM HCL,1,169
FUROSEMIDE,1,169
CITALOPRAM HBR,1,169
NAPROXEN,1,169
ACETAMINOPHEN-CODEINE,1,169
PRAZOSIN HCL,1,169
CYCLOBENZAPRINE HCL,1,169
TRAMADOL HCL,1,169
LORAZEPAM,1,169
CIPROFLOXACIN HCL,1,168
AZITHROMYCIN,1,168
MECLIZINE HCL,1,168
FAMOTIDINE,1,168
HYDRALAZINE HCL,1,168
SPIRONOLACTONE,1,168
NITROSTAT,1,168
DOXAZOSIN MESYLATE,1,168
HYDROMORPHONE HCL,1,168
MELOXICAM,1,168
WARFARIN SODIUM,1,168
AZITHROMYCIN,1,167
ACETAMINOPHEN-CODEINE,1,167
FOSINOPRIL SODIUM,1,167
CITALOPRAM HBR,1,167
AMLODIPINE BESYLATE,1,167
PREDNISONE,1,167
HYDRALAZINE HCL,1,167
MUPIROCIN,1,166
ALENDRONATE SODIUM,1,166
IBUPROFEN,1,166
METRONIDAZOLE,1,166
CEPHALEXIN,1,166
ENALAPRIL MALEATE,1,166
CEPHALEXIN,1,166
ATORVASTATIN CALCIUM,1,166
IBUPROFEN,1,166
METOCLOPRAMIDE HCL,1,166
SERTRALINE HCL,1,166
AMOXICILLIN-CLAVULANATE POTASS,1,166
AMOXICILLIN,1,166
TOPIRAMATE,1,166
OXYCODONE HCL,1,165
PROMETHAZINE HCL,1,165
ALLOPURINOL,1,165
CIPROFLOXACIN HCL,1,165
FLUTICASONE PROPIONATE,1,165
PREDNISONE,1,165
RANITIDINE HCL,1,165
AMLODIPINE BESYLATE,1,165
TRIAMTERENE-HYDROCHLOROTHIAZID,1,165
CALCITRIOL,1,165
CARVEDILOL,1,165
FAMOTIDINE,1,165
CEPHALEXIN,1,164
FLUOXETINE HCL,1,164
PANTOPRAZOLE SODIUM,1,164
ALENDRONATE SODIUM,1,164
MINOXIDIL,1,164
CARVEDILOL,1,164
HYDROCHLOROTHIAZIDE,1,164
CLONIDINE HCL,2,164
LATANOPROST,1,163
PREDNISONE,1,163
ALPRAZOLAM,1,163
MIRTAZAPINE,1,163
ALENDRONATE SODIUM,1,163
HYDROCORTISONE,1,163
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,163
ATENOLOL,1,163
ACETAMINOPHEN-CODEINE,1,163
MINOCYCLINE HCL,1,163
BENAZEPRIL HCL,1,163
PAROXETINE HCL,1,163
MELOXICAM,1,163
LOSARTAN POTASSIUM,1,163
ACYCLOVIR,1,163
WARFARIN SODIUM,1,162
LOSARTAN-HYDROCHLOROTHIAZIDE,1,162
PREDNISONE,1,162
SPIRONOLACTONE,1,162
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,162
PAROXETINE HCL,1,162
DIAZEPAM,1,162
GLIPIZIDE,1,161
BUPROPION HCL SR,1,161
AMOXICILLIN,1,161
TRAZODONE HCL,1,161
DICYCLOMINE HCL,1,161
AMOXICILLIN,1,161
CEPHALEXIN,1,161
FLUTICASONE PROPIONATE,1,161
AMLODIPINE BESYLATE,1,161
TOPIRAMATE,1,161
CARBIDOPA-LEVODOPA,1,161
AMITRIPTYLINE HCL,1,161
GEMFIBROZIL,1,160
METOPROLOL TARTRATE,1,160
PANTOPRAZOLE SODIUM,1,160
HYDROCODONE-ACETAMINOPHEN,1,160
OXYCODONE HCL,1,160
HYDROXYZINE HCL,1,160
BENZTROPINE MESYLATE,1,160
ZOLPIDEM TARTRATE,1,160
HYDROCODONE-ACETAMINOPHEN,1,160
SPIRONOLACTONE,1,160
DIAZEPAM,1,159
SPIRONOLACTONE,1,159
AMLODIPINE BESYLATE,1,159
METFORMIN HCL,1,159
SUMATRIPTAN SUCCINATE,1,159
AMOXICILLIN-CLAVULANATE POTASS,1,158
FOLIC ACID,1,158
HYDROCODONE-ACETAMINOPHEN,1,158
PAROXETINE HCL,1,158
AMIODARONE HCL,1,158
ALENDRONATE SODIUM,1,158
NORTRIPTYLINE HCL,1,158
NAPROXEN,1,158
FAMOTIDINE,1,158
LEVOFLOXACIN,1,158
PREDNISONE,1,158
TRIAMCINOLONE ACETONIDE,1,158
MELOXICAM,1,158
AMOXICILLIN-CLAVULANATE POTASS,1,158
CARTIA XT,2,157
PROCHLORPERAZINE MALEATE,1,157
PANTOPRAZOLE SODIUM,1,157
HYDROXYZINE PAMOATE,1,157
FINASTERIDE,1,157
ZOLPIDEM TARTRATE,1,157
CLONIDINE HCL,1,157
METOPROLOL TARTRATE,1,157
CLONAZEPAM,1,157
MONTELUKAST SODIUM,1,157
TORSEMIDE,2,157
LATANOPROST,1,156
BUSPIRONE HCL,1,156
CARVEDILOL,1,156
INSULIN SYRINGE,2,156
HYDROCODONE-ACETAMINOPHEN,1,156
ATORVASTATIN CALCIUM,1,156
FUROSEMIDE,1,156
CITALOPRAM HBR,1,156
ZOLPIDEM TARTRATE,2,156
PREDNISONE,1,156
SERTRALINE HCL,1,156
METOPROLOL TARTRATE,1,156
SPS,1,156
LOSARTAN-HYDROCHLOROTHIAZIDE,1,156
MEGESTROL ACETATE,1,155
HYDRALAZINE HCL,1,155
TEMAZEPAM,1,155
METOCLOPRAMIDE HCL,1,155
GEMFIBROZIL,1,155
POTASSIUM CHLORIDE,1,155
SPIRONOLACTONE,1,154
TERAZOSIN HCL,1,154
POTASSIUM CHLORIDE,1,154
DIAZEPAM,1,154
QUETIAPINE FUMARATE,1,154
TERAZOSIN HCL,1,154
GLIPIZIDE ER,1,154
ESCITALOPRAM OXALATE,1,154
CARVEDILOL,1,154
METHIMAZOLE,1,154
DONEPEZIL HCL,1,154
METFORMIN HCL,1,154
HYDROCODONE-ACETAMINOPHEN,1,153
LORAZEPAM,1,153
KETOCONAZOLE,1,153
CLONAZEPAM,1,153
AFEDITAB CR,1,153
IBUPROFEN,1,153
OXYCODONE-ACETAMINOPHEN,1,153
LATANOPROST,1,152
ESCITALOPRAM OXALATE,1,152
LORAZEPAM,1,152
MUPIROCIN,1,152
PREDNISONE,1,152
DONEPEZIL HCL,1,152
AMLODIPINE BESYLATE,1,151
DOXAZOSIN MESYLATE,1,151
CLONIDINE HCL,1,151
PIOGLITAZONE HCL,1,151
ALBUTEROL SULFATE,1,151
TERAZOSIN HCL,1,151
MIRTAZAPINE,1,151
SIMVASTATIN,1,151
RANITIDINE HCL,1,151
CIPROFLOXACIN HCL,1,151
BENAZEPRIL HCL,1,151
AMOXICILLIN-CLAVULANATE POTASS,1,150
MONTELUKAST SODIUM,1,150
AZITHROMYCIN,1,150
AMOXICILLIN,1,150
PROMETHAZINE HCL,1,150
MEDROXYPROGESTERONE ACETATE,1,150
SERTRALINE HCL,1,150
CEPHALEXIN,1,150
HYDROCHLOROTHIAZIDE,3,149
PREDNISONE,1,149
METOPROLOL TARTRATE,1,149
ONDANSETRON ODT,1,149
AMOXICILLIN,1,149
TEMAZEPAM,1,149
METOPROLOL TARTRATE,1,149
LACTULOSE,1,148
FLUCONAZOLE,1,148
ESTRADIOL,1,148
LEVOFLOXACIN,1,148
METOCLOPRAMIDE HCL,1,148
LAMOTRIGINE,1,148
CITALOPRAM HBR,1,148
CYCLOBENZAPRINE HCL,1,148
ACETAMINOPHEN-CODEINE,1,148
TRAMADOL HCL,1,148
FINASTERIDE,1,148
FAMOTIDINE,1,148
CYCLOBENZAPRINE HCL,1,148
TRAMADOL HCL,1,148
PROPRANOLOL HCL,1,147
LEVETIRACETAM,1,147
ISOSORBIDE MONONITRATE ER,1,147
TORSEMIDE,1,147
CLOPIDOGREL,1,147
MUPIROCIN,1,147
LORAZEPAM,1,147
FLURBIPROFEN,1,147
KLOR-CON M10,1,147
AZITHROMYCIN,1,147
LOSARTAN POTASSIUM,1,147
RAMIPRIL,1,147
TERAZOSIN HCL,1,147
HYDROCODONE-ACETAMINOPHEN,1,147
METOPROLOL SUCCINATE,1,146
RANITIDINE HCL,1,146
PROCHLORPERAZINE MALEATE,1,146
GLYCOPYRROLATE,1,146
PANTOPRAZOLE SODIUM,1,146
CLONAZEPAM,1,146
DIAZEPAM,1,146
OXYCODONE HCL,1,146
METOPROLOL TARTRATE,1,146
CALCITRIOL,1,146
IBUPROFEN,1,146
ALENDRONATE SODIUM,1,146
FLUCONAZOLE,1,146
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,146
CLONIDINE HCL,1,146
PANTOPRAZOLE SODIUM,1,145
TERAZOSIN HCL,1,145
PREDNISONE,1,145
SERTRALINE HCL,1,145
DIPHENOXYLATE-ATROPINE,1,145
CLOPIDOGREL,1,145
AZITHROMYCIN,1,145
FOSINOPRIL SODIUM,1,145
MIRTAZAPINE,1,145
TAMSULOSIN HCL,1,145
ALENDRONATE SODIUM,1,144
TRIAMTERENE-HYDROCHLOROTHIAZID,1,144
PROCHLORPERAZINE MALEATE,1,144
IBUPROFEN,1,144
METFORMIN HCL ER,1,144
TRAMADOL HCL,1,144
ISOSORBIDE MONONITRATE ER,1,144
PREDNISONE,1,144
LEVOFLOXACIN,1,144
LOSARTAN POTASSIUM,1,144
LITHIUM CARBONATE,1,144
GLIPIZIDE XL,1,143
WARFARIN SODIUM,1,143
TOPIRAMATE,1,143
AMITRIPTYLINE HCL,1,143
LATANOPROST,1,143
ONDANSETRON ODT,1,143
ALPRAZOLAM,1,143
TEMAZEPAM,1,143
MELOXICAM,1,142
DICYCLOMINE HCL,1,142
FINASTERIDE,1,142
FLUCONAZOLE,1,142
CLINDAMYCIN HCL,1,142
FOSINOPRIL SODIUM,1,142
HYDROCODONE-ACETAMINOPHEN,1,142
PREDNISONE,1,142
LOSARTAN-HYDROCHLOROTHIAZIDE,1,142
AZITHROMYCIN,1,142
CARVEDILOL,1,141
AMOXICILLIN-CLAVULANATE POTASS,1,141
BENZONATATE,1,141
DONEPEZIL HCL,1,141
PREDNISONE,1,141
ESCITALOPRAM OXALATE,1,141
LISINOPRIL,1,141
FLUTICASONE PROPIONATE,1,141
ZOLPIDEM TARTRATE,1,141
PREDNISONE,1,140
ALPRAZOLAM,1,140
ANASTROZOLE,1,140
LEVOCETIRIZINE DIHYDROCHLORIDE,1,140
AMLODIPINE BESYLATE,1,140
AMOXICILLIN,1,140
ALENDRONATE SODIUM,1,140
GABAPENTIN,1,140
MIRTAZAPINE,1,140
ISOSORBIDE MONONITRATE ER,1,140
HYDROCODONE-ACETAMINOPHEN,1,140
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,140
BISOPROLOL FUMARATE,1,140
RAMIPRIL,1,140
LIDOCAINE HCL,1,139
TRIAMTERENE-HYDROCHLOROTHIAZID,1,139
ATORVASTATIN CALCIUM,1,139
AMOXICILLIN-CLAVULANATE POTASS,1,139
LISINOPRIL,1,139
FUROSEMIDE,1,139
MELOXICAM,1,139
TERAZOSIN HCL,1,139
PROMETHAZINE HCL,1,138
CEPHALEXIN,1,138
QUINAPRIL HCL,1,138
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,138
BENAZEPRIL HCL,1,138
ACETAMINOPHEN-CODEINE,1,138
AMOXICILLIN,1,138
BENAZEPRIL HCL,1,138
ALENDRONATE SODIUM,1,138
PREDNISONE,1,138
AMLODIPINE BESYLATE,1,137
CLINDAMYCIN HCL,1,137
AMIODARONE HCL,1,137
TRIAMCINOLONE ACETONIDE,1,137
CITALOPRAM HBR,1,137
HYDROXYZINE HCL,1,137
CLONIDINE HCL,1,137
CARVEDILOL,1,137
SERTRALINE HCL,1,137
PENICILLIN V POTASSIUM,1,137
ALPRAZOLAM,1,137
ALENDRONATE SODIUM,1,137
FUROSEMIDE,1,137
LAMOTRIGINE,1,136
PROCHLORPERAZINE MALEATE,1,136
GLIPIZIDE,1,136
TIMOLOL MALEATE,1,136
BUMETANIDE,1,136
WARFARIN SODIUM,1,136
CLONAZEPAM,1,136
CLONAZEPAM,1,136
CYCLOBENZAPRINE HCL,1,136
CARVEDILOL,1,136
LISINOPRIL,1,135
AMLODIPINE BESYLATE,1,135
AZITHROMYCIN,1,135
ZOLPIDEM TARTRATE,1,135
TOPIRAMATE,1,135
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,135
PROPRANOLOL HCL,1,135
MINOXIDIL,1,135
MIRTAZAPINE,1,135
PANTOPRAZOLE SODIUM,1,135
VERAPAMIL ER,1,135
MINOXIDIL,1,135
LISINOPRIL,1,135
BENZTROPINE MESYLATE,1,134
CEPHALEXIN,1,134
CLONAZEPAM,1,134
TRAMADOL HCL-ACETAMINOPHEN,1,134
IRBESARTAN-HYDROCHLOROTHIAZIDE,1,134
PENICILLIN V POTASSIUM,1,134
AMILORIDE-HYDROCHLOROTHIAZIDE,1,134
OMEPRAZOLE,1,134
GLIMEPIRIDE,1,134
CEPHALEXIN,1,134
KLOR-CON 8,1,134
SIMVASTATIN,1,134
ZOLPIDEM TARTRATE,1,134
BENAZEPRIL HCL,1,133
ALLOPURINOL,1,133
BENZTROPINE MESYLATE,1,133
LOSARTAN-HYDROCHLOROTHIAZIDE,1,133
LITHIUM CARBONATE,1,133
GLIPIZIDE,1,133
FAMOTIDINE,1,133
ESTRADIOL,1,133
HYDROCHLOROTHIAZIDE,1,133
AMOXICILLIN,1,133
TRAMADOL HCL,1,133
ALPRAZOLAM,1,133
LEVOFLOXACIN,1,133
ISOSORBIDE MONONITRATE ER,1,133
HYDROCORTISONE,1,132
QUETIAPINE FUMARATE,1,132
MELOXICAM,1,132
LORAZEPAM,1,132
CARVEDILOL,1,132
GLIPIZIDE,1,132
RANITIDINE HCL,1,132
SERTRALINE HCL,1,132
TRAMADOL HCL,1,132
METOPROLOL TARTRATE,1,132
LISINOPRIL,1,131
GLIMEPIRIDE,1,131
PANTOPRAZOLE SODIUM,1,131
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,131
FUROSEMIDE,1,131
OMEPRAZOLE,1,131
PREDNISONE,1,131
TRAMADOL HCL,1,130
GLIPIZIDE XL,1,130
LEVOFLOXACIN,1,130
DICLOFENAC SODIUM,1,130
LISINOPRIL,1,130
ATENOLOL,1,130
BUPROPION HCL SR,1,130
ATORVASTATIN CALCIUM,1,130
LEVOTHYROXINE SODIUM,1,130
FLUOXETINE HCL,1,130
BENAZEPRIL HCL,1,129
HYDROXYZINE HCL,1,129
ALPRAZOLAM,1,129
ATENOLOL,1,129
BUSPIRONE HCL,1,129
TRAMADOL HCL,1,129
FUROSEMIDE,1,129
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,129
HYDROCHLOROTHIAZIDE,1,129
CLOPIDOGREL,1,129
LISINOPRIL,1,129
DONEPEZIL HCL,1,128
IBUPROFEN,1,128
GABAPENTIN,1,128
PREDNISONE,1,128
METFORMIN HCL,1,128
HYDROXYZINE PAMOATE,1,128
GLIPIZIDE,1,128
MIRTAZAPINE,1,128
HYDRALAZINE HCL,1,128
SERTRALINE HCL,1,128
FLUTICASONE PROPIONATE,1,128
BENZTROPINE MESYLATE,1,128
CILOSTAZOL,1,127
CLOPIDOGREL,1,127
LORAZEPAM,1,127
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,127
CITALOPRAM HBR,1,127
CEPHALEXIN,1,127
CLINDAMYCIN HCL,1,127
CIPROFLOXACIN HCL,1,126
BUPROPION HCL SR,1,126
GLIPIZIDE,1,126
METFORMIN HCL,1,126
SERTRALINE HCL,1,126
IBUPROFEN,1,126
CARISOPRODOL,1,126
PAROXETINE HCL,1,126
GABAPENTIN,1,126
OXYCODONE-ACETAMINOPHEN,1,126
VERAPAMIL HCL,1,126
CARVEDILOL,1,126
IBUPROFEN,1,126
CLONAZEPAM,1,125
MELOXICAM,1,125
DONEPEZIL HCL,1,125
GLIPIZIDE,1,125
CLOPIDOGREL,1,125
PREDNISONE,1,125
LAMOTRIGINE,1,125
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,125
PANTOPRAZOLE SODIUM,1,125
PREDNISONE,1,125
TRIAMCINOLONE ACETONIDE,1,124
BENAZEPRIL HCL,1,124
LAMOTRIGINE,1,124
RANITIDINE HCL,1,124
TRAMADOL HCL,1,124
LISINOPRIL,3,124
TRAMADOL HCL,1,124
CARVEDILOL,1,124
FUROSEMIDE,1,124
METOPROLOL TARTRATE,1,124
AZITHROMYCIN,1,124
TRIAMCINOLONE ACETONIDE,1,124
MONTELUKAST SODIUM,1,124
PAROXETINE HCL,1,123
METFORMIN HCL,1,123
AZITHROMYCIN,1,123
TRAMADOL HCL,1,123
ALENDRONATE SODIUM,1,123
CLONIDINE HCL,1,123
ALPRAZOLAM,1,123
FLUCONAZOLE,1,123
SIMVASTATIN,1,123
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,123
CLONIDINE HCL,1,123
ACETAMINOPHEN-CODEINE,1,123
CARVEDILOL,1,123
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,123
VENLAFAXINE HCL ER,1,122
GLIMEPIRIDE,1,122
ATORVASTATIN CALCIUM,1,122
METRONIDAZOLE,1,122
PREDNISONE,1,122
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,122
FUROSEMIDE,1,122
NAPROXEN,1,121
AMLODIPINE BESYLATE,1,121
HYDROCODONE-ACETAMINOPHEN,1,121
FUROSEMIDE,1,121
LORAZEPAM,1,121
DICYCLOMINE HCL,1,121
FLUCONAZOLE,1,121
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,121
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,120
IBUPROFEN,1,120
BUPROPION HCL SR,1,120
PAROXETINE HCL,1,120
KLOR-CON M20,1,120
FINASTERIDE,1,120
AZITHROMYCIN,1,120
LAMOTRIGINE,1,120
CARVEDILOL,1,120
TRAMADOL HCL,1,120
LEVOFLOXACIN,1,120
PENICILLIN V POTASSIUM,1,119
METOPROLOL TARTRATE,1,119
PANTOPRAZOLE SODIUM,1,119
CHLORHEXIDINE GLUCONATE,1,119
FAMOTIDINE,1,119
CLONIDINE HCL,1,119
LEVOBUNOLOL HCL,1,119
ATENOLOL,1,119
CARVEDILOL,1,119
SUMATRIPTAN SUCCINATE,1,119
TORSEMIDE,1,119
IBUPROFEN,1,119
IBUPROFEN,1,119
ALENDRONATE SODIUM,1,118
LEVOFLOXACIN,1,118
CLONAZEPAM,1,118
QUETIAPINE FUMARATE,1,118
KETOCONAZOLE,1,118
BACLOFEN,1,118
ATORVASTATIN CALCIUM,1,118
TRAMADOL HCL,1,118
TRIAMCINOLONE ACETONIDE,1,118
SERTRALINE HCL,1,118
CLONAZEPAM,1,117
CYCLOBENZAPRINE HCL,1,117
IBUPROFEN,1,117
CITALOPRAM HBR,1,117
VENLAFAXINE HCL ER,1,117
HYDRALAZINE HCL,1,117
SERTRALINE HCL,1,117
MELOXICAM,1,117
QUETIAPINE FUMARATE,1,117
DICLOFENAC SODIUM,1,117
AZITHROMYCIN,1,117
METOPROLOL TARTRATE,1,117
SPIRONOLACTONE,1,116
CITALOPRAM HBR,1,116
AMOXICILLIN,1,116
ALENDRONATE SODIUM,1,116
RISPERIDONE,1,116
AZITHROMYCIN,1,116
HYDROCODONE-ACETAMINOPHEN,1,116
METFORMIN HCL ER,1,116
DONEPEZIL HCL,1,115
MELOXICAM,1,115
TRAMADOL HCL,1,115
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,115
LITHIUM CARBONATE,1,115
HYDROCHLOROTHIAZIDE,1,115
HYDROXYZINE PAMOATE,1,115
PROMETHAZINE HCL,1,115
GLIMEPIRIDE,1,115
CITALOPRAM HBR,1,115
FLUOXETINE HCL,1,115
OMEPRAZOLE,1,114
CLOPIDOGREL,1,114
OMEPRAZOLE,1,114
IBUPROFEN,1,114
LITHIUM CARBONATE,1,114
QUETIAPINE FUMARATE,1,114
AMITRIPTYLINE HCL,1,114
ACETAMINOPHEN-CODEINE,1,114
LORAZEPAM,1,114
CEPHALEXIN,1,114
ONDANSETRON ODT,1,114
AZITHROMYCIN,1,114
KLOR-CON 10,1,114
DICYCLOMINE HCL,1,113
TRIHEXYPHENIDYL HCL,1,113
CLONAZEPAM,1,113
SERTRALINE HCL,2,113
METOPROLOL SUCCINATE,1,113
GLYBURIDE-METFORMIN HCL,1,113
FLUTICASONE PROPIONATE,1,113
AZITHROMYCIN,1,113
CARVEDILOL,1,113
FUROSEMIDE,1,113
CLONAZEPAM,1,113
AMOXICILLIN,1,113
SIMVASTATIN,1,113
LEVOFLOXACIN,1,113
OXYCODONE-ACETAMINOPHEN,1,113
IRBESARTAN,1,113
SERTRALINE HCL,1,113
GLIPIZIDE XL,1,113
AZITHROMYCIN,1,113
LAMOTRIGINE,1,112
GLIPIZIDE,1,112
AZITHROMYCIN,1,112
MEDROXYPROGESTERONE ACETATE,1,112
FUROSEMIDE,1,112
MECLIZINE HCL,1,112
DIAZEPAM,1,112
OLANZAPINE,1,112
CEPHALEXIN,1,112
SINGLE USE SWAB,1,112
DILTIAZEM HCL,1,112
VALACYCLOVIR,1,112
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,111
ZONISAMIDE,1,111
ISOSORBIDE MONONITRATE ER,1,111
CEPHALEXIN,1,111
ISOSORBIDE MONONITRATE ER,1,111
TRAMADOL HCL,1,111
RANITIDINE HCL,1,111
LISINOPRIL,1,111
MELOXICAM,1,110
INDOMETHACIN,1,110
RANITIDINE HCL,1,110
CIPROFLOXACIN HCL,1,110
HYDRALAZINE HCL,1,110
CYCLOBENZAPRINE HCL,1,110
SPIRONOLACTONE,1,110
BISOPROLOL-HYDROCHLOROTHIAZIDE,1,110
MELOXICAM,1,110
IBUPROFEN,1,109
MELOXICAM,1,109
ALCOHOL SWABS,1,109
TOPIRAMATE,1,109
FLUTICASONE PROPIONATE,1,109
ESCITALOPRAM OXALATE,1,109
ALPRAZOLAM,1,109
ALENDRONATE SODIUM,1,109
PREDNISONE,1,109
MIRTAZAPINE,1,109
BENAZEPRIL HCL,1,109
FAMOTIDINE,1,109
CITALOPRAM HBR,1,108
PAROXETINE HCL,1,108
ACETAMINOPHEN-CODEINE,1,108
HYDROXYZINE HCL,1,108
ANASTROZOLE,1,108
INDAPAMIDE,1,108
HYDROCODONE-ACETAMINOPHEN,1,108
SPIRONOLACTONE,1,108
METOCLOPRAMIDE HCL,1,108
CLINDAMYCIN HCL,1,108
PENICILLIN V POTASSIUM,1,108
LEVOFLOXACIN,1,108
ZOLPIDEM TARTRATE,1,108
LORAZEPAM,1,108
LORAZEPAM,1,108
CILOSTAZOL,1,108
OMEPRAZOLE,1,108
TRAMADOL HCL,1,107
GLIMEPIRIDE,1,107
ALPRAZOLAM,1,107
LORAZEPAM,1,107
FLUCONAZOLE,1,107
LOSARTAN-HYDROCHLOROTHIAZIDE,1,107
TRAZODONE HCL,1,107
TRAMADOL HCL,1,107
AMITRIPTYLINE HCL,1,107
METOPROLOL TARTRATE,1,107
SULINDAC,1,107
GLIPIZIDE,1,107
GLIPIZIDE,1,107
CIPROFLOXACIN HCL,1,107
LISINOPRIL,1,107
DICLOFENAC SODIUM,1,107
LEVOFLOXACIN,1,107
HALOPERIDOL,1,107
DIAZEPAM,1,107
